,Task,Core,Start,End,Rank
457,1088,0,1841415.8993158003,1848236.7532062002,41855.7064858
458,1009,0,1848236.7532062002,1853107.3750460001,41143.4062418
459,950,0,1853107.3750460001,1860886.8972062,41114.396716999996
460,502,0,1860886.8972062,1867653.4701961,39805.3945799
461,316,0,1867653.4701961,1874189.2487565998,38979.92706160001
462,1210,0,1874189.2487565998,1880559.2028298997,38416.8397763
463,1354,0,1880559.2028298997,1881473.1929557996,38004.29245400001
464,560,0,1881473.1929557996,1888483.7410120997,37790.7260362
465,1267,0,1888483.7410120997,1889983.3484331996,37304.3955651
466,1356,0,1889983.3484331996,1894391.9778815997,37090.302328100006
467,1019,0,1894391.9778815997,1900660.6481363997,36272.784402000005
468,836,0,1900660.6481363997,1902402.8039114997,35804.788144
469,1381,0,1902402.8039114997,1903863.8978087998,35345.0481089
470,670,0,1903863.8978087998,1904276.2126186998,35194.4997115
471,1159,0,1904276.2126186998,1905825.1476855997,35034.8525954
472,1337,0,1905825.1476855997,1909388.6202494998,34874.388147
473,674,0,1909388.6202494998,1912014.8442919997,34782.1849016
474,396,0,1912014.8442919997,1919742.0273972997,34134.3890475
475,1160,0,1919742.0273972997,1926545.2474933995,33485.9175285
476,838,0,1926545.2474933995,1928796.3296667996,33164.6580339
477,503,0,1928796.3296667996,1933273.4092892997,33038.82159
478,317,0,1933273.4092892997,1936411.6503484997,32444.148501100004
479,1201,0,1936411.6503484997,1939464.6213474995,32046.885703
480,1455,0,1939464.6213474995,1945019.7398786996,31930.598633199996
481,620,0,1945019.7398786996,1951063.7151455996,31495.1137256
482,380,0,1951063.7151455996,1956902.2659630997,30987.8290613
483,1378,0,1956902.2659630997,1962098.0109308998,30864.0763507
484,1358,0,1962098.0109308998,1969091.2164888997,30769.354573800003
485,604,0,1969091.2164888997,1975908.8754854996,29823.417846299995
486,788,0,1975908.8754854996,1981233.3498084997,28884.447110200002
487,494,0,1981233.3498084997,1988662.5176644996,28561.741967500002
488,1342,0,1988662.5176644996,1996141.1179687995,27948.2931285
489,367,0,1996141.1179687995,1998535.7621399995,26717.259176400003
490,1161,0,1998535.7621399995,2002446.6910447995,26682.6974324
491,397,0,2002446.6910447995,2003880.5200007996,26407.2059422
492,1462,0,2003880.5200007996,2005156.8831514996,26375.480101999994
493,845,0,2005156.8831514996,2009516.7400481997,26133.5143408
494,1383,0,2009516.7400481997,2014959.5671453997,25668.3313829
495,982,0,2014959.5671453997,2015136.0594844997,25569.635402300002
496,610,0,2015136.0594844997,2019536.1372983998,25451.1384587
497,1016,0,2019536.1372983998,2026874.8084039998,25319.6867633
498,398,0,2026874.8084039998,2029474.0719558997,24973.376986199997
499,382,0,2029474.0719558997,2033942.2623637996,24357.2933824
500,1359,0,2033942.2623637996,2038108.3230597996,23776.1490158
501,597,0,2038108.3230597996,2042965.7266908996,23005.758849699996
502,562,0,2042965.7266908996,2050817.7139048995,22846.8058814
503,389,0,2050817.7139048995,2054297.5826788996,22374.113434299998
504,1464,0,2054297.5826788996,2060525.7429029997,22266.260753199997
505,846,0,2060525.7429029997,2062939.4224202998,21773.6574441
506,428,0,2062939.4224202998,2064592.0945533,21325.1383743
507,611,0,2064592.0945533,2065763.7905161,21051.0606448
508,323,0,2065763.7905161,2070938.4147766999,20774.541722
509,1174,0,2070938.4147766999,2073253.4725958998,20469.6928242
510,1390,0,2073253.4725958998,2075082.9959613997,20225.5042857
511,939,0,2075082.9959613997,2077823.4519752997,20158.542321999998
512,612,0,2077823.4519752997,2085216.4928213998,19879.364682
513,1360,0,2085216.4928213998,2092586.2120782998,19610.0883198
514,839,0,2092586.2120782998,2098688.5869382997,19359.977926800002
515,1077,0,2098688.5869382997,2104794.9768473,18993.1591592
516,390,0,2104794.9768473,2112168.6553392997,18894.2446603
517,598,0,2112168.6553392997,2119417.6929749995,18148.355218599998
518,1017,0,2119417.6929749995,2124545.9120190996,17981.0156577
519,942,0,2124545.9120190996,2129818.9240621,17418.0863081
520,370,0,2129818.9240621,2134422.7020178,16170.965673300001
521,1456,0,2134422.7020178,2135974.1136563,16038.100529099998
522,324,0,2135974.1136563,2136097.7694719,15599.9174614
523,325,0,2136097.7694719,2138582.5773476,15476.261645800001
524,563,0,2138582.5773476,2146373.7280139998,14994.818667399999
525,1355,0,2146373.7280139998,2151932.3040201,14558.5679895
526,795,0,2151932.3040201,2152658.6745149,13905.438690199999
527,375,0,2152658.6745149,2159507.3350633997,13898.8237118
528,796,0,2159507.3350633997,2161178.0663085,13179.0681954
529,326,0,2161178.0663085,2163587.7699086997,12991.4537701
530,1089,0,2163587.7699086997,2164490.9156122995,12886.769250199999
531,1018,0,2164490.9156122995,2165826.0187056996,12852.7966136
532,1331,0,2165826.0187056996,2167402.8617398995,12554.543021099998
533,613,0,2167402.8617398995,2174035.6721798996,12486.323835899999
534,1090,0,2174035.6721798996,2178140.2565244995,11983.6235466
535,1362,0,2178140.2565244995,2186005.6486213994,11844.3648321
536,1020,0,2186005.6486213994,2191069.9512275993,11517.693520199999
537,679,0,2191069.9512275993,2191415.1682194993,11104.1027527
538,497,0,2191415.1682194993,2196760.691553199,11093.8547436
539,1343,0,2196760.691553199,2203066.746644299,10977.6999869
540,327,0,2203066.746644299,2203253.819553999,10581.7501699
541,320,0,2203253.819553999,2209148.0411562994,10394.6772602
542,431,0,2209148.0411562994,2216962.7465087995,10094.4268177
543,999,0,2216962.7465087995,2219499.5246614995,8775.1115631
544,362,0,2219499.5246614995,2221761.7070242995,8634.0519724
545,1211,0,2221761.7070242995,2224307.6882500993,8594.838582
546,792,0,2224307.6882500993,2231815.8552955994,7904.2622707
547,600,0,2231815.8552955994,2239144.9809776996,7329.1256821
548,392,0,2239144.9809776996,2240448.4368191995,6862.1537235000005
549,1158,0,2240448.4368191995,2243828.6776798996,6713.7788184
550,1021,0,2243828.6776798996,2250282.0685938997,6453.390914
551,1212,0,2250282.0685938997,2256330.9259500997,6048.8573562
552,948,0,2256330.9259500997,2262229.8978398996,5898.9718898
553,393,0,2262229.8978398996,2267313.9197905995,5558.697882
554,615,0,2267313.9197905995,2272299.3911290993,4985.4713385
555,1397,0,2272299.3911290993,2277125.1452210993,4825.754092
556,365,0,2277125.1452210993,2281191.605309199,4066.4600881
557,1363,0,2281191.605309199,2285170.578044399,3978.9727352
558,1171,0,2285170.578044399,2288504.116002099,3333.5379577
559,432,0,2288504.116002099,2290783.8374672993,2279.7214652
560,566,0,2290783.8374672993,2291944.7911423994,1160.9536751
561,377,0,2291944.7911423994,2292525.2748559993,580.4837136
562,793,0,2292525.2748559993,2292921.3700811993,396.0952252
563,1497,1,3838.0837369,4696.1534465,15659.555358500002
564,1510,1,4696.1534465,7813.518659900001,21428.2545785
565,1524,1,7813.518659900001,10992.936815300001,20920.2138581
566,1482,1,10251.107741400001,10695.338938,13175.164124099998
567,1518,1,10695.338938,15023.803023700002,23397.26506
568,1488,1,13006.5301885,16136.551005000001,19421.689849899998
569,1514,1,16136.551005000001,18966.4054574,17184.2091538
570,1520,1,18966.4054574,20576.7157614,12837.0069493
571,1530,1,20576.7157614,25354.1017928,22796.1463143
572,1516,1,24567.4424481,28523.9771118,18310.8893651
573,1517,1,28523.9771118,32265.5650861,18095.9426757
574,1499,1,31168.5282554,33287.1276651,10655.327153
575,1500,1,33813.079399,33949.179592600005,8672.8279369
576,1515,1,33949.179592600005,37378.635312000006,17783.8104208
577,1503,1,35562.62132400001,37000.263243600006,9971.0029429
578,1484,1,37000.263243600006,40833.07964050001,11291.605668
579,1505,1,40833.07964050001,41935.39699970001,9635.6783825
580,1490,1,41083.24421740001,41914.46147680001,9364.5782827
581,1487,1,41333.40879430001,41492.657543700014,7618.038020499999
582,1491,1,41492.657543700014,46662.781477500015,16701.406130800002
583,1493,1,46662.781477500015,47120.93476280002,5675.2556978
584,1521,1,47120.93476280002,53063.48157780002,17169.2434603
585,1522,1,48755.38830570002,53073.22680960002,15544.535149199999
586,1494,1,50389.84184860002,52518.353692000026,7345.6142559
587,1486,1,52518.353692000026,55823.09505980003,10763.5306389
588,1496,1,55823.09505980003,57396.91472630003,6790.922079
589,1506,1,57396.91472630003,64649.360722600024,21351.6862857
590,1535,1,64649.360722600024,69682.63257830002,15479.024500399999
591,1476,1,69682.63257830002,75018.75450110002,16101.2245315
592,1478,1,75018.75450110002,79236.57310770002,10153.544789
593,1523,1,79236.57310770002,87078.67743670002,19068.8009743
594,1534,1,79655.05032980003,87228.05796800002,18018.7602829
595,1513,1,83552.62129300003,86413.81761820003,9988.3403401
596,1529,1,86413.81761820003,93837.10456530003,17740.7957027
597,1509,1,90052.71538500003,94619.08062950004,11693.5092594
598,1519,1,94619.08062950004,98516.65159270004,11226.696645299999
599,1480,1,98516.65159270004,100790.60450730004,8209.679097
600,1528,1,100790.60450730004,107928.26414280004,17455.1683911
601,1532,1,100995.29456970004,107915.93048020004,17366.3885552
602,1533,1,101199.98463210004,107997.97755360004,17243.7455662
603,1527,1,101404.67469450003,107156.59883080004,16069.4328919
604,1479,1,107156.59883080004,111985.97525710004,10765.1026087
605,1531,1,108543.66312690004,111660.29008950003,10445.7526447
606,1504,1,111660.29008950003,119418.59809960003,16291.6690334
607,1481,1,116374.83274420003,120963.10699150003,10524.0004297
608,1526,1,120963.10699150003,126167.95814880003,15522.3599129
609,1477,1,123100.11190710003,125056.86535430003,5935.7261824
610,1485,1,125056.86535430003,130329.00901070003,12730.932927499998
611,1483,1,130329.00901070003,130458.67259970003,7458.7892710999995
612,1502,1,130458.67259970003,136723.43050530003,14801.485648900001
613,1501,1,134305.26391850004,140453.43456240004,14684.898387199999
614,1495,1,140453.43456240004,146767.61434690005,11531.282197
615,1492,1,146767.61434690005,148005.74402420004,5217.1024125
616,1512,1,148005.74402420004,155030.97304350004,14354.3547014
617,1511,1,155030.97304350004,162003.06931800005,14099.2402894
618,1508,1,162003.06931800005,168567.85957680005,13691.9342737
619,1498,1,164500.22056000005,169057.97556810005,8536.7277433
620,1525,1,169057.97556810005,175396.51158850006,10317.5087556
621,1507,1,175396.51158850006,178544.68286820006,7127.1440149
622,1489,1,178544.68286820006,183099.07115630005,8533.3610233
623,580,1,219189.84915880003,224919.93135960004,1072696.7251610998
624,581,1,224919.93135960004,232858.61335790003,1066966.6429602997
625,582,1,232858.61335790003,233466.12414760003,1059027.9609619998
626,583,1,233466.12414760003,240398.88858080003,1058420.4501722998
627,588,1,240398.88858080003,240923.03862790004,1051487.6857390997
628,589,1,240923.03862790004,241526.67485660003,1050963.5356919998
629,590,1,241526.67485660003,242699.22655200004,1050359.8994633
630,591,1,242699.22655200004,248213.02464760005,1049187.3477679
631,584,1,248213.02464760005,254126.10852310003,1043673.5496723
632,585,1,254126.10852310003,257346.30957020004,1037760.4657968
633,586,1,257346.30957020004,264713.45128960005,1034540.2647497
634,587,1,264713.45128960005,266858.98962790007,1027173.1230303
635,511,1,276196.3287857,282236.205135,43153.0322966
636,512,1,282236.205135,287232.1782975,37113.1559473
637,513,1,287232.1782975,292757.346275,32117.182784800003
638,514,1,292757.346275,297161.3239146,26592.014807300002
639,515,1,297161.3239146,301219.1375555,22188.0371677
640,508,1,302939.0304538,305598.60506639996,18130.2235268
641,509,1,305598.60506639996,305911.1877204,15470.6489142
642,510,1,305911.1877204,309960.3524785,15158.0662602
643,504,1,309960.3524785,314159.77519859996,11108.9015021
644,505,1,315948.5092729,316176.9075244,6909.478781999999
645,506,1,316176.9075244,319190.47362199996,6681.080530499999
646,507,1,319190.47362199996,322857.98805489996,3667.5144329
647,544,1,338183.75389769993,339597.65002969996,1075945.8303258
648,545,1,339597.65002969996,343354.22351999994,1074531.9341938
649,546,1,343354.22351999994,350189.09349169995,1070775.3607035
650,547,1,350189.09349169995,352231.2880894,1063940.4907318
651,528,1,343850.67540089996,347812.00486409996,133706.2257036
652,529,1,347812.00486409996,349939.92244439997,129744.8962404
653,548,1,352231.2880894,357072.7680304,1061898.2961341
654,552,1,357072.7680304,359347.4282402,1057056.8161931
655,553,1,359347.4282402,365578.4530345,1054782.1559833002
656,530,1,359773.9529534,367598.78891009995,127616.97866010001
657,531,1,367598.78891009995,368538.78493009997,119792.14270340001
658,532,1,368538.78493009997,372069.71635909996,118852.1466834
659,554,1,372069.71635909996,377732.56084209995,1048551.1311890001
660,558,1,376026.4413521999,377097.7138496999,45742.131871000005
661,555,1,377732.56084209995,382215.16800939996,1042888.2867060001
662,556,1,382215.16800939996,386114.97491919994,1038405.6795387001
663,557,1,386114.97491919994,387334.55081119994,1034505.8726289001
664,549,1,387334.55081119994,391296.67133149994,1033286.2967369001
665,550,1,391296.67133149994,392719.41378259996,1029324.1762166001
666,551,1,392719.41378259996,395593.2628561,1027901.4337655001
667,533,1,395593.2628561,401603.1655955,115321.2152544
668,539,1,401603.1655955,404552.3206453,109311.312515
669,477,1,410743.3886662999,413999.2489200999,810661.9850312998
670,478,1,417248.74115409993,418716.6355550999,807406.1247774997
671,479,1,418716.6355550999,421954.1407129999,805938.2303764997
672,480,1,421954.1407129999,423337.72215119994,802700.7252185997
673,481,1,423337.72215119994,426645.30960239994,801317.1437803997
674,482,1,426645.30960239994,427155.07147489995,798009.5563291997
675,486,1,427155.07147489995,428529.49302199995,797499.7944566997
676,1438,1,428529.49302199995,432070.7744284,799822.0320872002
677,1439,1,433016.10416919994,435213.0755757999,796280.7506808002
678,1023,1,435213.0755757999,436050.8034653999,607638.2222924002
679,487,1,436050.8034653999,438941.0836539999,796125.3729095998
680,1440,1,438941.0836539999,445360.9381115999,794083.7792742002
681,488,1,440051.9144722999,443680.0065143999,793235.0927209998
682,483,1,443680.0065143999,450718.6575368999,789607.0006788998
683,484,1,450718.6575368999,454865.5557960999,782568.3496563998
684,485,1,454865.5557960999,458337.0971615999,778421.4513971998
685,489,1,458337.0971615999,458672.7920089999,66192.99838389999
686,277,1,458672.7920089999,464101.3088360999,774949.9100316998
687,490,1,460396.2187762999,463429.4939174999,65857.3035365
688,1013,1,463429.4939174999,464876.1962076999,47202.5543182
689,1014,1,467568.9937317999,467825.0735385999,45755.852027999994
690,1022,1,467825.0735385999,470967.0905387999,45499.77222119999
691,1008,1,470967.0905387999,472491.9978203999,42357.75522099999
692,1010,1,472491.9978203999,475000.58371759986,40832.847939399995
693,1441,1,475000.58371759986,482293.5325798999,787663.9248166002
694,1011,1,482293.5325798999,487644.6373478999,38324.262042199996
695,1012,1,487644.6373478999,491047.3781291999,32973.1572742
696,1015,1,491047.3781291999,495298.1078587999,29570.4164929
697,1442,1,495298.1078587999,502358.7923551999,780370.9759543001
698,1446,1,502358.7923551999,503701.8841176999,773310.2914579002
699,1447,1,503701.8841176999,504795.65795349993,771967.1996954002
700,1449,1,504795.65795349993,510403.6150522999,770873.4258596002
701,1443,1,510403.6150522999,511476.4060877999,765265.4687608002
702,278,1,511476.4060877999,519015.0578790999,769521.3932045999
703,1444,1,519015.0578790999,523014.7273922999,764192.6777253002
704,279,1,523014.7273922999,526800.3400671999,761982.7414132998
705,1445,1,526800.3400671999,528794.0700141999,760193.0082121002
706,1448,1,532534.4586227,535474.0542265,758199.2782651002
707,280,1,535474.0542265,536333.5353342,758197.1287383998
708,286,1,536333.5353342,537230.5405565,757337.6476306998
709,287,1,539858.9811738001,543398.8134713001,756440.6424083998
710,811,1,543398.8134713001,544199.4334730001,755259.6826613002
711,812,1,544199.4334730001,544928.5664114001,754459.0626596002
712,288,1,545833.4401196,549854.9190833,752900.8101108999
713,1372,1,549854.9190833,553251.2663977001,57016.20241540001
714,813,1,553251.2663977001,559487.973692,753729.9297212001
715,289,1,555205.1163809,561234.618861,748879.3311471998
716,814,1,559487.973692,562011.1574862,747493.2224269002
717,815,1,562011.1574862,562822.0874813,744970.0386327002
718,816,1,562822.0874813,565891.6357053,744159.1086376002
719,290,1,565891.6357053,571281.3620772,742849.8286670998
720,820,1,571281.3620772,577258.7542186,741089.5604136002
721,821,1,577258.7542186,579746.9434296,735112.1682722002
722,822,1,579746.9434296,584116.5015174,732623.9790612002
723,817,1,584116.5015174,585810.9274330001,728254.4209734001
724,818,1,585810.9274330001,588375.7261130001,726559.9950578001
725,1453,1,589972.1822379999,590168.8187058999,35444.4642911
726,281,1,590168.8187058999,596474.3675695999,737460.1022951999
727,1322,1,591343.9284917999,596054.2229867999,64323.0441507
728,1454,1,592989.0245652999,596306.2537552998,35247.827823199994
729,282,1,596474.3675695999,598119.4636430999,731154.5534314999
730,283,1,598119.4636430999,601237.1518397998,729509.4573579999
731,284,1,601237.1518397998,607144.0469231998,726391.7691612999
732,285,1,607144.0469231998,609620.0150841998,720484.8740779
733,819,1,609620.0150841998,617525.1698434998,723995.1963778001
734,438,1,611513.8384739999,618140.1322858998,718008.9059168999
735,1271,1,618140.1322858998,625253.5856130999,716090.0416185001
736,439,1,620911.4127432999,624824.4658276999,711382.612105
737,1273,1,625253.5856130999,629964.8278518999,708976.5882913001
738,440,1,629964.8278518999,636744.6278955999,707469.5590205999
739,1276,1,632945.1764674999,638571.8191381999,704265.3460525001
740,446,1,636744.6278955999,639474.1248552,700689.7589768999
741,1278,1,638738.3356898,640732.043484,698638.7033818001
742,1282,1,640732.043484,640961.764138,696644.9955876
743,447,1,640961.764138,648271.1981255,697960.2620172999
744,448,1,648271.1981255,652105.593558,690650.8280297999
745,1289,1,652105.593558,656812.8067045001,696415.2749336001
746,1283,1,656812.8067045001,664242.0089776001,691708.0617871
747,423,1,660706.1638546002,665735.9936726001,54425.636575
748,424,1,665735.9936726001,667546.6761277001,49395.806757
749,425,1,667856.7929756001,670248.6737316002,47585.124301899996
750,426,1,670248.6737316002,673927.1371298002,45193.2435459
751,427,1,673927.1371298002,674655.8512446001,41514.780147699996
752,1286,1,674655.8512446001,680549.8282421002,684278.859514
753,1290,1,680549.8282421002,683068.8167824002,678384.8825165
754,441,1,683068.8167824002,690966.8915541002,686816.4325972998
755,1293,1,684999.0712371003,690296.6678653003,675865.8939761999
756,1296,1,690296.6678653003,693998.7237225003,670568.2973479999
757,442,1,693998.7237225003,698307.4275332002,678918.3578255998
758,443,1,698307.4275332002,703674.5452840002,674609.6540148999
759,444,1,703674.5452840002,707450.5924426002,669242.5362640999
760,1297,1,699325.8623846002,702470.1814809003,666866.2414907999
761,445,1,707450.5924426002,712465.0203450002,665466.4891054999
762,1272,1,710443.7944504002,711799.0543114002,663721.9223944999
763,731,1,702470.1814809003,706833.4158423003,151605.2047091
764,449,1,712465.0203450002,716590.4349134002,660452.0612030999
765,732,1,706833.4158423003,711556.7665323003,147241.9703477
766,1274,1,711799.0543114002,718224.0143491002,662366.6625334999
767,450,1,716636.2497249001,719470.9502205001,656326.6466346999
768,1275,1,719470.9502205001,724799.5329772001,655941.7024957999
769,451,1,724799.5329772001,731177.7846380001,653491.9461390999
770,1277,1,728992.1541843001,730062.4821219001,650613.1197390999
771,1223,1,730062.4821219001,733608.1577964,649542.7918014999
772,452,1,733608.1577964,738096.2251825,647113.6944782999
773,1224,1,734870.8015153001,736159.4422188001,645997.116127
774,1225,1,736159.4422188001,742451.1505622001,644708.4754235
775,847,1,741013.1913462001,742246.1094950001,587036.9628119001
776,453,1,742246.1094950001,748782.9882404001,642625.6270922
777,797,1,748782.9882404001,755288.2408813001,640562.8173911999
778,1226,1,751029.0706558,756147.8322264,638416.7670800999
779,454,1,756147.8322264,758509.8706268,636088.7483468
780,798,1,758509.8706268,764864.5093858,634057.5647502999
781,458,1,764322.6051121,768956.6526422,633726.7099464
782,1228,1,768956.6526422,776541.8835663,633298.0055094999
783,459,1,773172.0846798,778918.377614,629092.6624163
784,1231,1,776541.8835663,777031.0103241,625712.7745853999
785,1234,1,777031.0103241,778264.4563571,625223.6478275999
786,799,1,778264.4563571,784371.5069871,627702.9259912999
787,1237,1,784371.5069871,789052.776966,623990.2017945999
788,1221,1,790007.190236,791090.7657236999,619308.9318156999
789,460,1,791090.7657236999,795850.5542602999,623346.3694821
790,800,1,795850.5542602999,801077.0386441998,621595.8753613
791,461,1,797912.0974362999,802399.8938618999,618586.5809455
792,1222,1,802399.8938618999,805179.9258006999,618225.356328
793,462,1,805179.9258006999,807106.4172755999,614098.7845199001
794,801,1,807106.4172755999,811232.5800186999,616369.3909774
795,808,1,814354.5048636999,814650.1303149998,612243.2282343
796,463,1,814650.1303149998,820092.5981545999,612172.293045
797,1236,1,820092.5981545999,826070.6136170999,615445.3243892
798,809,1,826070.6136170999,831714.1235136,611947.6027830001
799,1024,1,831714.1235136,839666.8393469,606800.4944028002
800,1239,1,839666.8393469,846853.3028287,606499.3145743
801,780,1,846853.3028287,851852.3744881001,602069.8379467003
802,456,1,851852.3744881001,855312.3747496001,600697.4895019
803,1027,1,855312.3747496001,859004.1192348001,598847.7785695002
804,328,1,859004.1192348001,860881.7768796001,597070.7662873003
805,464,1,860881.7768796001,861547.4427138001,595561.0670223
806,329,1,861547.4427138001,863385.6934231002,595193.1086425002
807,1025,1,863385.6934231002,867868.0723993002,595156.0340843002
808,330,1,867868.0723993002,875158.6237410002,593354.8579332002
809,472,1,875158.6237410002,882712.3856857002,591328.9133546
810,760,1,882712.3856857002,885337.5585803002,588720.7749899
811,761,1,885337.5585803002,886591.8922527002,586095.6020953
812,848,1,886591.8922527002,894408.2367831002,585804.0446631
813,768,1,894408.2367831002,896620.8515141002,584841.2684229
814,806,1,896620.8515141002,903084.1740798003,584483.1031931001
815,474,1,903084.1740798003,907058.9544916003,582445.7854744999
816,1033,1,907058.9544916003,909042.9693775002,579464.3912849001
817,807,1,909042.9693775002,912101.7938933002,578019.7806274
818,849,1,912101.7938933002,916045.3569357003,577987.7001327
819,338,1,916045.3569357003,917824.1873544003,576927.4426053002
820,770,1,917824.1873544003,921867.9386425003,576260.1634123999
821,850,1,921867.9386425003,925733.0997110003,574044.1370903
822,476,1,925733.0997110003,926570.5128820003,573809.8929538999
823,467,1,926570.5128820003,931634.7052738003,572972.4797829
824,1041,1,931634.7052738003,935198.8284055003,571814.4199986001
825,341,1,935198.8284055003,942332.8785444003,569456.0998307002
826,772,1,942332.8785444003,944610.0155378004,569150.1733975
827,468,1,944610.0155378004,952524.6695078004,567908.2873911
828,345,1,952524.6695078004,959823.1823599003,565911.6022196001
829,342,1,959823.1823599003,963678.7613834003,562322.0496918001
830,469,1,963678.7613834003,964164.0150577003,559993.6334211
831,1467,1,964164.0150577003,967923.1960721003,559972.4153605001
832,346,1,967923.1960721003,973602.4529088003,558613.0893675002
833,343,1,973602.4529088003,975963.6984965004,558466.4706683002
834,1470,1,975963.6984965004,978381.2208319004,556213.2343461001
835,765,1,978381.2208319004,978831.6708736004,555922.0943581
836,860,1,978831.6708736004,984291.3585024005,555875.0356053
837,334,1,984291.3585024005,985558.8611637005,553829.3076382001
838,1466,1,985558.8611637005,987251.0154892005,553795.7120107001
839,335,1,987251.0154892005,993174.4065280005,552561.8049769001
840,1468,1,993174.4065280005,994461.7925865005,552103.5576852001
841,1472,1,994461.7925865005,997279.2342321005,550816.1716267001
842,852,1,997279.2342321005,997817.0561958005,550415.3479764999
843,853,1,997817.0561958005,999384.3050747005,549877.5260127999
844,767,1,999384.3050747005,1002063.9271470004,548449.6784852999
845,855,1,1002063.9271470004,1006259.7927582004,547212.8024242
846,336,1,1006259.7927582004,1013978.7685297005,546638.4139381001
847,239,1,1013978.7685297005,1017228.5784455005,545446.4612694
848,1279,1,1017228.5784455005,1024385.1965188005,543016.936813
849,241,1,1024385.1965188005,1028624.6586736004,541025.3470291999
850,1047,1,1028624.6586736004,1029525.7135033004,540557.6346495
851,1051,1,1029525.7135033004,1037348.3265542005,539656.5798198
852,337,1,1037348.3265542005,1040632.3131480005,538919.4381666001
853,1280,1,1040632.3131480005,1048368.5821047005,535860.3187397
854,824,1,1048368.5821047005,1052404.1475145004,534193.8708289001
855,907,1,1052404.1475145004,1059606.3035118005,533423.6364456001
856,273,1,1059606.3035118005,1065428.6410825006,531475.5079431
857,356,1,1065428.6410825006,1072077.8693360006,528836.9375586
858,965,1,1072077.8693360006,1078597.8911816007,527363.6424256
859,909,1,1078597.8911816007,1084803.5511861008,526221.4804483
860,1298,1,1084803.5511861008,1090771.0911981007,523601.4245438
861,348,1,1090771.0911981007,1093961.7499416007,522187.7093051
862,967,1,1093961.7499416007,1100871.1473066008,520843.62058
863,1056,1,1100871.1473066008,1102486.620683601,519523.17077529995
864,349,1,1102486.620683601,1103571.667360101,518997.0505616
865,350,1,1103571.667360101,1104430.7794501008,517912.0038851
866,1057,1,1104430.7794501008,1106227.8414030008,517907.69739829993
867,1299,1,1106227.8414030008,1110120.0908712007,517633.8845318
868,399,1,1110120.0908712007,1111501.9640651008,517052.8917951
869,1058,1,1111501.9640651008,1115608.9965728007,516110.6354453999
870,970,1,1115608.9965728007,1120688.2132008006,513934.223215
871,276,1,1120688.2132008006,1125587.9615124005,512553.6526414
872,401,1,1125587.9615124005,1128676.2369321005,511712.4550277
873,832,1,1128676.2369321005,1132092.8504666004,511590.66084960004
874,910,1,1132092.8504666004,1136093.2271471005,510055.5030093
875,977,1,1136093.2271471005,1140934.8405988005,508855.006587
876,243,1,1140934.8405988005,1148078.6018325004,507653.9043298
877,1052,1,1148078.6018325004,1152258.7760967005,505194.21417799994
878,1284,1,1152258.7760967005,1153081.4355622004,504734.086817
879,406,1,1153081.4355622004,1154251.8562616003,504372.1581745
880,1287,1,1154251.8562616003,1161961.1667202003,503911.4273515
881,1053,1,1161961.1667202003,1167471.2952036003,501014.03991379996
882,975,1,1167471.2952036003,1167937.9651029003,500860.82766689995
883,976,1,1167937.9651029003,1173751.9390144004,500394.1577676
884,409,1,1173751.9390144004,1175128.9779682003,497910.8370812
885,402,1,1175128.9779682003,1182420.5553696004,496533.7981274
886,1061,1,1182420.5553696004,1190065.0563528005,495503.9114304
887,1295,1,1190065.0563528005,1195713.8589870005,494436.9944288
888,827,1,1195713.8589870005,1199344.6467364004,491955.8815992
889,246,1,1199344.6467364004,1203205.6043349004,491704.3733133
890,971,1,1203205.6043349004,1204145.5743911003,489053.49788489996
891,828,1,1204145.5743911003,1208932.5809256004,488325.0938498
892,1064,1,1208932.5809256004,1214968.4737681004,487859.4104472
893,404,1,1214968.4737681004,1220574.1847815004,487308.365687
894,904,1,1220574.1847815004,1224887.2614607003,486015.7313528
895,1065,1,1224887.2614607003,1225008.1243918003,481823.5176047
896,1379,1,1225008.1243918003,1231262.0825668003,204434.29093499994
897,1252,1,1230088.6458599002,1230627.8752363,81930.6071299
898,1420,1,1230627.8752363,1234614.9696693001,109602.27675169999
899,733,1,1234614.9696693001,1241148.8310788001,142518.6196577
900,1421,1,1235055.8919713001,1237056.4800365001,105615.18231869998
901,1255,1,1236438.9587737,1240896.5447860002,81391.3777535
902,739,1,1241148.8310788001,1242531.8978812,135984.7582482
903,740,1,1242531.8978812,1242775.7972622002,134601.6914458
904,1380,1,1242775.7972622002,1250023.0095188,198180.33275999993
905,741,1,1250407.5891821003,1251521.5577841003,134357.7920648
906,1387,1,1251521.5577841003,1257276.0834394002,190933.12050339993
907,1392,1,1258046.4265614003,1258297.4285893003,185178.59484809992
908,1256,1,1258297.4285893003,1260547.5535057003,76933.7917412
909,1368,1,1260547.5535057003,1267563.4328981002,184927.59282019993
910,1369,1,1267563.4328981002,1268113.1866285002,177911.71342779993
911,1371,1,1268113.1866285002,1273415.3398834001,177361.95969739993
912,1374,1,1273415.3398834001,1280339.1977394002,172059.80644249992
913,371,1,1276799.0197028,1280619.9513770002,52339.3543164
914,1366,1,1280619.9513770002,1282725.8712276001,165135.94858649993
915,433,1,1282725.8712276001,1287553.8331728003,40786.066032899995
916,434,1,1287553.8331728003,1289926.8711972001,35958.1040877
917,435,1,1289926.8711972001,1290852.1500276001,33585.0660633
918,1367,1,1290852.1500276001,1297792.1066904,163030.02873589992
