,Task,Core,Start,End,Rank
523,843,2,699372.0540098001,704755.4725878001,5383.418578
524,1295,2,709314.3401865003,714963.1428207003,494436.9944288
525,468,2,714963.1428207003,722877.7967907003,567908.2873911
526,469,2,722877.7967907003,723363.0504650003,559993.6334211
527,470,2,723363.0504650003,724286.1609937004,559508.3797467999
528,735,2,724286.1609937004,730921.8257030004,115018.61738030001
529,239,2,738126.3666515002,741376.1765673002,545446.4612694
530,787,2,741376.1765673002,746259.8388198002,33768.1093627
531,788,2,746259.8388198002,751584.3131428001,28884.447110200002
532,789,2,751584.3131428001,754559.4300214001,23559.9727872
533,790,2,754559.4300214001,755626.7865860001,20584.8559086
534,1424,2,755626.7865860001,758780.0299652001,95154.30666549999
535,1360,2,1407977.5986590995,1415347.3179159996,19610.0883198
536,1361,2,1415347.3179159996,1415743.3221467996,12240.3690629
537,1500,3,4696.1534465,4832.253640100001,8672.8279369
538,1487,3,4855.4021959,5014.6509453,7618.038020499999
539,1499,3,5014.6509453,7133.250355,10655.327153
540,1529,3,7461.7330889,14885.020036000002,17740.7957027
541,1480,3,14486.962108200001,16760.9150228,8209.679097
542,1479,3,16760.9150228,21590.2914491,10765.1026087
543,1523,3,21590.2914491,29432.3957781,19068.8009743
544,1519,3,29432.3957781,33329.9667413,11226.696645299999
545,1492,3,32076.9469217,33315.076599,5217.1024125
546,559,3,377097.7138496999,383977.84718699986,44670.8593735
547,535,3,383977.84718699986,385940.79401699983,89764.2615952
548,557,3,385940.79401699983,387160.3699089998,1034505.8726289001
549,549,3,387160.3699089998,391122.4904292998,1033286.2967369001
550,550,3,391122.4904292998,392545.23288039985,1029324.1762166001
551,567,3,392918.64915289986,396614.9146122999,28849.9240703
552,563,3,406773.7545557999,414564.90522219986,14994.818667399999
553,564,3,414564.90522219986,415747.90734799986,7203.668001
554,941,3,415747.90734799986,421697.91752959986,60487.831225
555,565,3,417131.4887861999,421991.2009862999,6020.6658752
556,480,3,421991.2009862999,423374.7824244999,802700.7252185997
557,481,3,423374.7824244999,426682.3698756999,801317.1437803997
558,482,3,426682.3698756999,427192.1317481999,798009.5563291997
559,566,3,427192.1317481999,428353.0854232999,1160.9536751
560,486,3,428353.0854232999,429727.50697039993,797499.7944566997
561,487,3,432839.6965704999,435729.9767590999,796125.3729095998
562,1025,3,435729.9767590999,440212.35573529993,595156.0340843002
563,950,3,440212.35573529993,447991.8778954999,41114.396716999996
564,1031,3,448020.1477949999,451246.5457277999,588291.3150192001
565,1032,3,451246.5457277999,456847.0715292999,585064.9170864001
566,1033,3,456847.0715292999,458831.0864151999,579464.3912849001
567,277,3,458831.0864151999,464259.6032422999,774949.9100316998
568,1444,3,460554.5131824999,464554.1826956999,764192.6777253002
569,1010,3,464715.95762689994,467224.5435240999,40832.847939399995
570,1011,3,467224.5435240999,472575.64829209994,38324.262042199996
571,492,3,472575.64829209994,476961.7476346999,55226.4238901
572,1012,3,473435.1293997999,476837.8701810999,32973.1572742
573,280,3,476837.8701810999,477697.3512887999,758197.1287383998
574,287,3,478931.96755019994,482471.79984769993,756440.6424083998
575,1375,3,482471.79984769993,485844.2106193999,45959.800319600006
576,820,3,487404.2074273,493381.5995687,741089.5604136002
577,290,3,493433.7099074,498823.4362793,742849.8286670998
578,1378,3,498823.4362793,504019.1812471,30864.0763507
579,383,3,530754.0698511001,534975.8541357002,67648.9985182
580,384,3,534975.8541357002,541231.1071630002,63427.214233599996
581,425,3,541462.7004067001,543854.5811627002,47585.124301899996
582,806,3,543854.5811627002,550317.9037284002,584483.1031931001
583,413,3,547854.9578432002,549986.5888591002,144862.23994289993
584,414,3,549986.5888591002,550773.4291181002,142730.60892699994
585,386,3,550773.4291181002,555742.6911639002,52181.795057699994
586,373,3,551709.5761344002,554811.7478951002,42031.5763712
587,448,3,554811.7478951002,558646.1433276002,690650.8280297999
588,435,3,557608.6269277999,558533.9057581999,33585.0660633
589,1471,3,558533.9057581999,563914.1950278998,574594.8879723
590,407,3,561756.8113846001,563230.5893179001,503201.7374751
591,380,3,563230.5893179001,569069.1401354001,30987.8290613
592,402,3,569499.1454132999,576790.7228146999,496533.7981274
593,1272,3,581154.9651866,582510.2250476,663721.9223944999
594,1467,3,576790.7228146999,580549.9038290998,559972.4153605001
595,1274,3,582510.2250476,588935.1850853,662366.6625334999
596,1275,3,588935.1850853,594263.767842,655941.7024957999
597,1277,3,594263.767842,595334.0957796,650613.1197390999
598,847,3,595438.8776279,596671.7957767,587036.9628119001
599,848,3,596671.7957767,604488.1403071,585804.0446631
600,1323,3,600707.3611865,607516.8151016,59612.7496557
601,849,3,607516.8151016,611460.3781440001,577987.7001327
602,1265,3,611460.3781440001,615503.988891,68269.9596493
603,1160,3,618851.7475622001,625654.9676583001,33485.9175285
604,258,3,625654.9676583001,629747.3256726001,78043.7036097
605,1227,3,629747.3256726001,633525.935041,22771.7685276
606,1222,3,638094.8363805001,640874.8683193001,618225.356328
